pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,st_mass
"LHS 1903 b",1.38200000,3.28000000,2.15550980000,796.00,3664.00,0.539000,0.538000
"LHS 1903 c",2.04600000,4.55000000,6.22618500000,559.00,3664.00,0.539000,0.538000
"TOI-1080 b",1.20000000,10.70000000,3.96524820000,368.00,3065.00,0.201900,0.166700
"TOI-2145 b",12.24020692,1805.26535176,10.26112800000,1484.00,6206.00,2.750000,1.710000
"TIC 231949697 b",1.52831855,2.95000000,0.90720448719,982.91,3451.32,0.492584,0.490679
"CWISEP J193518.59-154620.3 b",12.20000000,4926.34030850,,390.00,,,0.024000
"HD 202772 A b",18.23701160,323.54931833,3.30887750000,2181.00,6442.00,2.554000,1.721000
"TOI-4588 b",2.92922558,8.90000000,13.11881173651,1768.00,7746.12,1.574580,2.018000
"TOI-4513 b",2.34587608,6.11000000,9.76042253684,653.00,5623.93,0.796628,0.979000
"TIC 24750448 b",2.43722231,6.51000000,3.59159193029,,4545.43,0.713599,0.690000
"TOI-4127 b",12.07000000,743.71847238,56.39870000000,556.00,6096.00,1.293000,1.230000
"TOI-697 b",2.35859364,6.16000000,8.60788713593,839.80,5681.95,0.968149,0.970000
"TOI-4561 b",1.77789214,3.81000000,8.93547936706,789.81,5537.93,0.851957,1.000000
"TIC 24750448 c",3.09028272,9.75000000,10.14385270726,,4545.43,0.713599,0.690000
"GJ 1137 c",2.11000000,5.12000000,9.64120000000,768.51,5033.80,0.837000,0.836000
"TIC 87422071 b",10.86150230,409.99864503,11.36492900000,1110.00,6150.00,1.489000,1.239000
"TOI-883 b",7.17166228,40.70000000,10.05771848538,861.00,5713.15,1.014770,1.003000
"TOI-4640 b",2.84326517,8.46000000,2.68566015238,1378.86,5743.01,1.067150,1.100000
"TIC 38828280 b",2.62701629,7.40000000,4.85558984762,,5046.63,0.741147,0.840000
"TIC 147027702 b",10.92875618,346.43296363,44.40523000000,863.00,6410.00,2.136000,1.406000
"TIC 245076932 b",10.87271128,162.09248757,21.61389000000,845.00,6130.00,1.288000,1.117000
"TOI-921 b",3.53409617,12.20000000,5.12871907628,951.00,6011.66,1.141650,1.130000
"TOI-4930 b",6.93277225,38.40000000,6.78130241498,1169.00,5624.72,1.159260,1.040000
"TIC 62895484 b",3.49391667,12.00000000,2.83985434327,,5520.79,0.874291,0.980000
"TOI-941 b",6.51165317,34.60000000,8.51460888787,982.42,5745.88,1.184900,1.078000
"TOI-5159 b",1.54732112,3.01000000,5.83639428843,866.29,5156.16,0.854084,0.900000
"TIC 86380416 b",2.41236120,6.40000000,6.04086434610,,5723.74,0.989724,1.070000
"K2-19 b",7.00000000,30.80000000,7.91930000000,857.00,5322.00,0.820000,0.880000
"TOI-5335 b",4.02422162,15.30000000,3.61365988443,1048.00,5528.92,0.916633,0.945000
"TIC 88692598 b",1.81295951,3.94000000,2.64909436758,,3483.17,0.532473,0.529218
"TOI-1752 b",1.69300000,3.51000000,0.93518610000,1036.00,3762.00,0.530000,0.524000
"TOI-1269 c",2.22999162,5.60000000,9.23786144195,757.00,5554.02,0.848906,0.902700
"TOI-5486 b",3.96824928,14.90000000,2.02470073205,752.00,3750.17,0.553216,0.548138
"TIC 139702105 b",2.45316949,6.59000000,6.83601903383,,5742.35,1.254230,0.900000
"TOI-5624 c",2.47400000,4.80000000,7.88538500000,857.00,5327.00,0.820000,0.858000
"TOI-1718 b",4.10824994,15.80000000,5.58703768615,948.00,5304.91,0.939285,0.930000
"TOI-5532 b",2.52763693,6.93000000,5.65396594310,617.33,4208.45,0.662052,0.636083
"TIC 161045582 b",2.24566738,5.67000000,8.85577189959,,5683.87,1.079760,1.040000
"TOI-1232 c",8.88000000,58.48042689,30.35600000000,660.05,5823.00,1.072000,1.058000
"TOI-1732 b",2.49549787,6.78000000,4.11923678339,657.79,4201.93,0.632571,0.613891
"TOI-5605 b",2.52611303,6.92000000,5.91340454843,669.00,4583.79,0.736044,0.680000
"TOI-1756 b",1.94225664,4.43000000,2.78301736297,696.39,3891.86,0.562607,0.556454
"TOI-5630 b",2.37117553,6.22000000,3.22118452536,1541.00,5385.64,0.933361,0.934000
"TIC 206466666 b",2.14817673,5.26000000,9.10486865159,,4620.30,0.667193,0.760000
"TOI-198 b",1.36000000,3.17000000,10.21521300000,456.00,3801.00,0.418000,0.417000
"KMT-2024-BLG-2005L b",8.18000000,50.85254512,,,,,0.120000
"TOI-1839 b",2.21895097,5.56000000,1.42378440907,1405.35,5315.91,0.848099,0.934000
"TOI-5926 b",7.56807148,44.60000000,3.81122794237,987.00,5388.92,0.890046,0.946000
"TIC 290487717 b",6.63777941,35.70000000,3.40081822900,,5328.97,0.943767,0.920000
"TOI-672 b",5.31000000,50.90000000,3.63358100000,699.50,3810.00,0.540000,0.540000
"TOI-2071 b",2.56484195,7.10000000,5.67395386982,1029.33,5755.41,1.002860,1.063000
"TOI-4156 c",2.92303762,8.87000000,12.82282706375,809.32,5971.64,1.039630,1.100000
"TIC 356227008 b",2.39024009,6.30000000,2.96147448702,,5731.86,0.959792,1.020000
"TOI-2518 b",2.26838675,5.77000000,6.89797425216,1095.00,5751.20,0.993374,1.110000
"TOI-6393 b",2.75958542,8.04000000,9.53176110329,696.00,5008.20,0.766023,0.835000
"EPIC 220674823 b",1.60600000,7.54000000,0.57130782000,2324.00,5578.00,0.990000,0.913000
"EPIC 220674823 c",2.71200000,7.90000000,13.34060300000,838.00,5578.00,0.990000,0.913000
"TOI-2654 b",7.94454164,48.40000000,2.96760425926,819.00,4594.08,0.756095,0.690000
"TOI-6699 b",2.32645266,6.02000000,5.32005926761,976.00,4705.10,0.753090,0.750000
"TOI-1839 c",2.40867246,6.39000000,4.02393854207,,5315.91,0.848099,0.934000
"K2-111 c",3.34000000,11.10000000,15.67480000000,923.00,5775.00,1.250000,0.840000
"TOI-4156 b",2.53823825,6.98000000,4.46189034133,1289.00,5971.64,1.039630,1.100000
"TOI-7333 b",2.09469416,5.04000000,6.26449803661,755.00,4586.87,0.666066,0.721000
"rho CrB e",1.75000000,3.71000000,12.90400000000,1004.88,5817.00,1.361700,1.000000
"MOA-2007-BLG-192L b",3.58000000,12.49000000,,,,,0.280000
"K2-79 b",4.15000000,5.90000000,10.99503900000,1033.00,5897.00,1.269000,1.060000
"K2-111 b",1.83700000,5.35000000,5.35189630000,1293.00,5775.00,1.250000,0.840000
"TOI-4363 b",1.76689273,3.77000000,2.11867592279,884.71,4278.45,0.691320,0.620000
"HD 5388 b",13.10000000,1017.05090240,772.50000000000,316.59,6297.00,1.910000,1.210000
"Kepler-79 b",3.51000000,7.60000000,13.48451000000,929.00,6389.00,1.316000,1.244000
"Kepler-79 c",3.76000000,4.60000000,27.40260000000,734.00,6389.00,1.316000,1.244000
"eps Ind A b",12.70000000,2065.88464550,25450.00000000000,275.00,4700.00,0.713000,0.800000
"HD 16760 b",12.10000000,6833.31075050,466.08000000000,226.14,5518.00,0.835000,0.930000
"TOI-3457 b",10.64000000,797.74930157,32.60026800000,824.20,6300.00,1.474000,1.040000
"TOI-6884 b",10.39072511,8365.24367224,4.80826400000,1652.00,6330.00,1.840000,1.410000
"TOI-4602.01",2.45000000,5.53000000,3.98129990000,1344.00,5966.00,1.080000,0.900000
"TOI-791 b",11.13051784,9.50000000,139.29931000000,434.30,6294.00,1.474000,1.280000
"eps Eri b",13.80000000,317.82840700,2680.00000000000,112.26,5020.38,0.759106,0.820000
"TOI-791 c",12.94637271,18.60000000,232.01570000000,362.80,6294.00,1.474000,1.280000
"HD 190360 b",13.50000000,537.00000000,2887.50000000000,150.00,5560.00,1.140000,0.996000
"HD 190360 c",5.53000000,26.20000000,17.11625000000,794.55,5560.00,1.140000,0.996000
"HD 190360 d",3.48000000,11.90000000,88.69000000000,459.21,5560.00,1.140000,0.996000
"TOI-3664 b",13.69737442,114.41822652,3.29748390000,1232.00,5593.00,1.110000,0.980000
"TOI-4034 b",17.71018951,276.51071409,1.80209320000,1907.00,5891.00,1.830000,1.190000
"HD 126105 b",13.50000000,530.77343969,524.00000000000,413.60,4875.00,4.210000,1.200000
"TIC 52059926 b",10.71000000,5380.00000000,175.53200000000,229.60,4505.00,0.720000,0.730000
"TOI-4427 b",13.09208946,87.72064033,4.61826210000,1040.00,5347.00,0.890000,0.900000
"TOI-2049 b",16.64533634,486.27746271,5.30346800000,1869.00,6164.00,3.200000,1.570000
"TOI-4458 b",12.40834163,552.06794296,3.93937920000,1759.00,6151.00,1.960000,1.470000
"TOI-159 b",18.18000000,1110.00000000,3.76283960000,1891.00,7287.00,1.620000,1.661000
"COCONUTS-2 b",12.57647635,2383.71305250,402000000.00000000000,493.00,3552.00,0.366000,0.400000
"HD 30177 c",12.90000000,1484.25866069,11320.00000000000,87.87,5680.00,1.019000,0.980000
"TOI-1710 b",5.06000000,19.10000000,24.28336000000,602.99,5775.00,0.930000,1.020000
"K2-370 b",2.67000000,11.10000000,2.14080930000,1267.00,5662.00,0.945000,0.962000
"HIP 8923 b",12.50000000,3171.92750186,5160.00000000000,136.48,5980.00,1.321640,1.010000
"TOI-201 c",10.40000000,4990.00000000,2890.00000000000,169.58,6423.00,1.310000,1.320000
"KMT-2023-BLG-0332L b",12.00000000,6992.22495400,,,,,0.540000
"XO-2 S d",13.00000000,1179.14338997,4696.00000000000,110.98,5325.00,1.020000,0.980000
"TOI-237 c",1.20600000,1.90000000,1.74486147000,515.00,3226.00,0.205600,0.169800
"bet Pic b",18.49485000,2765.10714090,8682.00000000000,1612.00,8038.68,1.544160,1.789000
"bet Pic c",12.50000000,2765.10714090,1202.00000000000,1250.00,8038.68,1.544160,1.789000
"bet Pic d",14.12331568,762.78817680,33200.00000000000,600.00,8038.68,1.544160,1.789000
"Kepler-484 b",2.28000000,5.82000000,10.04556931300,766.00,5668.00,0.870000,0.960000
"Kepler-758 c",1.69000000,3.50000000,4.75793986000,1372.00,6228.00,1.420000,1.160000
"TOI-4311 b",1.37600000,4.50000000,0.99027380000,1664.00,5063.00,0.844100,0.816000
"TOI-2147 b",10.50000000,116.00000000,26.20518000000,820.00,5983.00,1.390000,0.990000
"TOI-6019 b",12.30000000,149.00000000,14.54795200000,1095.00,5561.00,2.020000,1.130000
"Kepler-929 b",1.11000000,1.41000000,0.92103213500,2362.00,5869.00,1.020000,1.010000
"Kepler-1767 b",3.01299077,9.34000000,59.65829849000,393.00,5243.00,0.831000,0.887000
"Kepler-223 e",4.60000000,4.80000000,19.72567000000,751.00,5803.00,1.720000,1.125000
"Kepler-1127 b",1.96000000,4.50000000,5.12330347000,994.00,5664.00,0.950000,0.970000
"Kepler-1793 b",3.79037518,13.80000000,8.77999973300,713.00,5191.00,0.764000,0.850000
"HD 141937 b",12.40000000,3591.46099910,662.37000000000,231.49,5870.00,1.030000,1.090000
"TOI-1272 b",4.26000000,24.10000000,3.31597650000,1051.00,4985.00,0.800000,0.828000
"Kepler-1367 b",0.92000000,0.72100000,1.57409027200,998.00,4106.00,0.600000,0.620000
"Kepler-1900 b",1.62314676,3.27000000,2.98622989700,1356.00,6173.00,1.041000,1.104000
"Kepler-1364 b",2.15000000,5.27000000,13.32196237000,1299.00,6805.00,1.790000,1.490000
"Kepler-482 b",2.36000000,6.17000000,56.35418576000,352.00,4871.00,0.720000,0.750000
"Kepler-1646 b",1.23000000,2.04000000,4.48558383000,365.00,3299.00,0.260000,0.240000
"HD 6718 b",13.30000000,762.78817680,2476.00000000000,148.94,5746.00,1.020000,0.960000
"Kepler-32 c",2.00000000,158.90000000,8.75220000000,451.00,3900.00,0.530000,0.580000
"K2-177 b",2.11620480,5.13000000,14.15518500000,,6063.00,1.213565,1.210525
"Kepler-259 c",2.70000000,7.75000000,36.92493100000,530.00,5938.00,0.898000,0.867000
"K2-183 b",1.10000000,1.37000000,0.46928500000,,5482.00,0.870000,0.942219
"Kepler-222 d",3.69000000,13.20000000,28.08191200000,522.00,5433.00,0.869000,0.933000
"Kepler-165 c",2.23000000,5.60000000,15.31299000000,581.00,5211.00,0.770000,0.746000
"K2-263 b",2.51300000,15.40000000,50.81917200000,482.00,5368.00,0.850000,0.880000
"Kepler-166 d",1.73000000,3.64000000,1.55400392800,1313.00,5350.00,0.830000,0.880000
"Kepler-52 b",2.10000000,135.00000000,7.87735650000,553.00,4075.00,0.520000,0.540000
"K2-186 b",3.17207779,10.20000000,41.47421900000,,5784.00,0.980830,1.018617
"K2-195 c",2.57581891,7.16000000,28.48278600000,,5712.00,0.906367,0.963364
"K2-187 e",1.90000000,4.27000000,13.60662900000,698.00,5438.00,0.830000,0.966999
"K2-187 c",1.40000000,2.54000000,2.87151200000,1173.00,5438.00,0.830000,0.966999
"K2-189 b",1.40300000,2.55000000,2.58812000000,1203.00,5442.00,0.879000,0.850000
"K2-280 b",7.50000000,37.10000000,19.89526000000,787.00,5500.00,1.280000,1.030000
"K2-381 c",2.00000000,4.66000000,16.03465600000,,4473.00,0.675000,0.754000
"Kepler-229 b",2.20000000,5.48000000,6.25297200000,823.00,5120.00,0.728000,0.808000
"K2-222 b",2.27500000,7.50000000,15.38892740000,803.00,5942.00,1.072000,0.940000
"K2-220 b",2.37000000,6.21000000,13.68186000000,761.00,5612.00,1.026000,0.910000
"Kepler-491 b",8.92000000,59.00000000,4.22538451200,1111.00,5582.00,1.030000,1.040000
"Kepler-197 b",1.02000000,1.04000000,5.59930800000,1142.00,6004.00,1.120000,0.857000
"Kepler-216 b",2.35000000,6.12000000,7.69364100000,1069.00,6091.00,1.260000,1.126000
"K2-176 b",1.49090097,2.83000000,5.32943900000,,5428.00,0.864160,0.938545
"K2-223 b",0.89000000,0.64000000,0.50557000000,2271.00,5859.00,1.000000,1.060000
"Kepler-1732 b",4.09903273,15.70000000,32.31240082000,699.00,5821.00,1.494000,1.043000
"14 Her b",12.50000000,2828.67282230,1766.41000000000,147.32,5338.00,0.930000,0.970000
"16 Cyg B b",13.50000000,565.73740000,798.50000000000,228.76,5750.00,1.130000,1.080000
"K2-368 d",1.94800000,4.45000000,20.20108500000,,4663.00,0.663000,0.746000
"Kepler-261 b",2.18000000,5.39000000,10.38122700000,672.00,5098.00,0.794000,0.834000
"1RXS J160929.1-210524 b",18.64700000,3000.00000000,,1700.00,4060.00,1.313160,0.850000
"CoRoT-4 b",13.34000000,228.83000000,9.20205000000,1074.00,6190.00,1.170000,1.160000
"K2-224 c",2.41000000,6.39000000,10.09489000000,764.00,5620.00,0.840000,0.910000
"K2-368 c",1.36100000,2.42000000,9.66018600000,,4663.00,0.663000,0.746000
"24 Sex c",13.90000000,273.32000000,883.00000000000,377.31,5098.00,4.900000,1.540000
"CoRoT-7 b",1.68135000,4.07660518,0.85359163000,1756.00,5275.00,0.830000,0.820000
"K2-226 b",1.53899305,2.98000000,3.27109000000,1187.00,5288.00,0.889000,0.856000
"K2-227 b",1.66551298,3.41000000,13.62183200000,,5673.00,0.890666,0.950811
"2MASS J12073346-3932539 b",15.69257298,1652.70771640,,1163.00,2825.00,0.218870,0.188001
"CoRoT-7 c",2.83000000,8.40000000,3.69800000000,1098.59,5256.00,0.864273,0.899000
"eps Tau b",12.70000000,2285.18624633,585.82000000000,603.08,4877.00,12.350000,2.570000
"gam1 Leo b",12.50000000,2790.43000000,428.50000000000,1080.70,4330.00,31.880000,1.230000
"K2-229 b",1.00000000,2.55000000,0.58421600000,1818.00,5315.00,0.790000,0.870000
"Kepler-752 b",2.81000000,8.30000000,18.82747265000,632.00,5373.00,0.830000,0.870000
"CoRoT-9 b",11.94879400,266.97720000,95.27265600000,420.00,5625.00,0.960000,0.960000
"K2-343 b",1.65000000,3.36000000,2.78717400000,653.00,3804.00,0.460000,0.490000
"51 Peg b",14.10000000,193.87532827,4.23079660000,1328.93,5761.00,1.190000,1.070000
"K2-331 c",2.72000000,7.85000000,22.99659100000,673.00,5994.00,1.060000,1.100000
"EPIC 212624936 c",2.30000000,5.90000000,11.81143700000,,5765.00,0.930000,1.000000
"K2-334 b",5.65000000,27.20000000,5.11398100000,1380.00,6502.00,1.490000,1.360000
"K2-379 b",2.18100000,5.40000000,8.77724700000,,4603.00,0.751000,0.856000
"61 Vir d",5.11000000,22.90000000,123.01000000000,382.51,5577.00,0.963000,0.942000
"K2-202 b",2.30165603,5.91000000,3.40516400000,,5491.00,0.910685,0.971461
"K2-343 c",2.02000000,4.74000000,7.67697200000,465.00,3804.00,0.460000,0.490000
"K2-342 b",2.03000000,4.78000000,11.56105200000,861.00,5920.00,1.090000,1.010000
"Kepler-260 b",2.01000000,4.70000000,8.18739900000,782.00,5250.00,0.862000,1.013000
"K2-381 d",1.68900000,3.50000000,26.80302300000,,4473.00,0.675000,0.754000
"K2-381 b",1.07500000,1.26000000,7.93893340000,,4473.00,0.675000,0.754000
"K2-348 b",3.26000000,10.70000000,4.68841800000,908.00,5077.00,0.850000,0.830000
"K2-384 d",1.39200000,2.52000000,6.67958200000,,3623.00,0.348000,0.330000
"81 Cet b",13.10000000,1051.05854195,1005.57000000000,526.92,4734.00,11.210000,1.230000
"K2-352 c",1.92000000,4.35000000,8.23488500000,885.00,5791.00,0.950000,0.980000
"K2-384 c",1.19100000,1.82000000,4.19476600000,,3623.00,0.348000,0.330000
"BD+14 4559 b",13.80000000,330.54320000,268.94000000000,246.28,4864.00,0.860000,0.490000
"K2-204 b",3.17214154,10.20000000,7.05590800000,1148.00,5783.00,1.253000,1.076000
"Kepler-1736 b",3.87658560,14.30000000,37.81029892000,566.00,6085.00,0.973000,0.976000
"K2-205 b",1.99552771,4.64000000,26.67226300000,,5890.00,1.077574,0.951027
"Kepler-8 b",15.87194400,187.51970000,3.52249910000,1680.00,6213.00,1.486000,1.213000
"K2-209 b",0.86850263,0.58600000,2.08061500000,,4720.00,0.712365,0.744790
"Kepler-745 b",2.16000000,5.31000000,9.93143556000,931.00,5849.00,1.040000,1.040000
"K2-211 b",1.33162691,2.33000000,0.66956100000,1873.00,5117.00,0.818000,0.851000
"Kepler-262 c",1.64000000,3.33000000,21.85372200000,618.00,5841.00,0.881000,0.816000
"Kepler-119 b",3.60000000,12.60000000,2.42208200000,1213.00,5595.00,0.839000,0.918000
"K2-394 b",1.69200000,3.51000000,5.09571700000,643.00,4938.00,0.631000,0.478000
"CoRoT-19 b",14.46000000,352.78000000,3.89713000000,2000.00,6090.00,1.650000,1.210000
"Kepler-748 b",2.52000000,6.90000000,7.40742793000,938.00,5934.00,1.100000,1.070000
"HD 113538 b",13.20000000,114.41000000,663.20000000000,140.67,4462.00,0.530000,0.585000
"Kepler-112 b",2.36000000,6.17000000,8.40887800000,809.00,5544.00,0.841000,0.782000
"HD 114386 b",13.60000000,464.02947422,937.70001000000,154.56,4836.00,0.760000,0.600000
"HD 136418 b",13.30000000,680.15620000,464.29999000000,411.81,4989.00,3.780000,1.480000
"GJ 676 A b",12.80000000,1840.86213334,1051.44521000000,113.55,3734.00,0.690000,0.626000
"HAT-P-31 b",12.21781000,721.47410000,5.00542000000,1450.00,6065.00,1.390000,1.310000
"HD 11506 b",12.90000000,1551.00262616,1617.70000000000,193.57,6123.00,1.240000,1.220000
"HD 11506 c",14.00000000,127.13136280,223.92000000000,374.44,6123.00,1.240000,1.220000
"GJ 581 e",1.38000000,2.48000000,3.14810000000,554.37,3500.00,0.302000,0.295000
"HAT-P-35 b",14.93038800,335.62848000,3.64670600000,1581.00,6096.00,1.435000,1.236000
"HD 116029 b",13.60000000,444.96200000,670.00000000000,400.04,4819.00,4.890000,0.830000
"HD 142245 b",13.10000000,975.73810000,1299.00000000000,306.30,4922.00,4.630000,3.500000
"GJ 876 b",13.30000000,723.22350000,61.11660000000,190.60,3293.74,0.300000,0.320000
"HD 118203 b",12.77823800,680.15279098,6.13497790000,1361.00,5742.00,2.040000,1.270000
"HD 142 b",12.70000000,2256.58168970,351.43394000000,358.19,6245.00,1.470000,1.210000
"GJ 876 d",2.51000000,6.83000000,1.93778000000,603.09,3293.74,0.300000,0.320000
"HD 125595 b",,3531.07360177,9.67370000000,687.97,4691.00,0.740000,0.290000
"GQ Lup b",33.60000000,6356.00000000,,2650.00,4360.00,1.941530,0.700000
"GJ 876 e",3.92000000,14.60000000,124.26000000000,150.46,3293.74,0.300000,0.320000
"HD 100655 b",13.50000000,511.70630000,157.57001000000,907.14,4891.00,10.060000,2.280000
"Kepler-744 b",1.62000000,3.26000000,12.06222443000,750.00,5594.00,0.930000,0.940000
"HD 10180 f",5.24000000,23.90000000,122.74400000000,427.54,5911.00,1.109000,1.060000
"HD 126614 b",12.70000000,107.74382997,1257.25303000000,209.54,5568.00,1.369794,0.960000
"HD 10180 g",,3375.33768234,604.67000000000,251.27,5911.00,1.109000,1.060000
"HD 12661 b",13.30000000,772.32690000,262.70862000000,325.35,5645.00,1.200000,1.200000
"HAT-P-15 b",11.88154000,616.59020000,10.86350000000,904.00,5568.00,1.070000,1.000000
"HAT-P-16 b",14.68376472,1341.56043000,2.77596727000,1566.00,6140.00,1.158000,1.218000
"Kepler-764 b",1.64000000,3.33000000,7.33683936000,875.00,5557.00,0.890000,0.920000
"Kepler-123 b",2.94000000,55.30000000,17.23236600000,817.00,6089.00,1.264000,1.079000
"HD 104985 b",12.80000000,1766.80811451,199.68000000000,901.01,4738.00,11.120000,1.220000
"HD 104067 b",9.20000000,62.10000000,55.85100000000,407.83,4952.00,0.780000,0.820000
"HD 13189 b",12.40000000,3480.23850000,471.60001000000,1115.98,4175.00,38.410000,2.240000
"HD 106252 b",12.50000000,3178.28407000,1535.00000000000,178.13,5874.00,1.050000,1.050000
"HD 132406 b",12.80000000,1887.90073758,908.00000000000,228.73,5766.00,1.340000,0.973000
"HD 108874 c",13.80000000,314.64000000,1624.00000000000,168.21,5551.00,1.050000,0.950000
"HD 10647 b",13.80000000,298.75000000,989.20000000000,221.54,6218.00,1.100000,1.110000
"HD 134060 b",3.16000000,10.10000000,3.26960000000,1473.18,5966.00,1.164285,1.095000
"HAT-P-21 b",12.44199000,1547.83210000,4.12448000000,1367.00,5588.00,1.210000,1.240000
"HD 215152 b",,565.41673605,5.75999000000,846.89,4935.00,0.730000,0.770000
"HD 37124 c",14.10000000,207.22516000,885.50000000000,204.73,5698.64,0.949168,0.850000
"HD 159868 b",13.30000000,704.94694000,1184.10000000000,255.69,5534.00,2.130000,1.190000
"HD 187085 b",13.90000000,265.70588000,1019.74000000000,229.38,6117.00,1.270000,1.189000
"HD 216437 b",13.00000000,1334.87930940,1359.00000000000,209.85,5909.00,1.394000,1.220000
"HD 187123 c",13.20000000,912.16752809,3810.00000000000,135.42,5790.00,1.150430,1.040000
"HD 216770 b",14.10000000,181.16310000,118.45000000000,370.18,5399.00,0.930000,0.740000
"HD 18742 b",13.10000000,1080.62200000,766.00000000000,399.93,4940.00,5.130000,1.360000
"HD 21693 c",4.34000000,17.37000000,53.73570000000,492.36,5430.00,0.914378,0.800000
"HD 162020 b",12.50000000,3127.44720000,8.42820000000,650.00,4723.00,0.750000,0.420000
"HD 190647 b",13.40000000,630.89255000,1176.45000000000,214.19,5656.00,1.376000,1.069000
"HD 190984 b",13.00000000,1137.82569706,4885.00000000000,152.29,5988.00,1.530000,0.910000
"HD 192263 b",14.20000000,177.98480000,24.35560000000,486.00,4976.00,0.740000,0.660000
"HD 217786 b",12.30000000,4402.55909376,1301.36009000000,207.30,5966.00,1.270000,1.140000
"HD 217107 c",12.90000000,1388.91013859,5138.70000000000,123.27,5622.00,1.224500,1.045000
